,link_id,x_vector,y_vector
100,110,"[1.0, 1.466625485625486, 1.8069476635335762, 1.9524863957963632, 2.178592535757036, 2.270975968446517, 2.4314525929405644, 2.488783286151737, 2.6588476300401207, 2.6585595066262577, 2.6661436691570235, 2.6940573199614204, 2.6540563679429185, 2.7793918942774747, 2.6927618206420463, 2.8104447465411395, 2.858647851302505, 2.749836965544405, 2.801460701936295, 2.8237836046750027, 2.900944605610306, 2.9142874353998387, 2.8992501631353353, 2.8000217937272236, 2.894374136149184, 3.0209275244336578, 2.9521544340423196, 2.898177702883193, 2.8967502121212685, 2.9489964348201654, 3.029897754198492, 2.9140813485951576, 2.9702881214235934, 3.049051933480633, 2.921841317973318, 3.003791477750085, 2.99084152257245, 2.9041690956106674, 3.0940319478488543, 3.0048754946098715, 2.9894912725917964, 2.9917181146722767, 3.1015473428161915, 3.0030100486929485, 2.91544249066795, 3.032879646124089, 3.099946816029407, 2.9115834518579673, 3.0898552834582644]","[8.04, 8.1, 8.546666666666665, 8.225, 8.196, 8.546666666666665, 8.842857142857142, 8.695, 8.675555555555556, 8.672000000000002, 8.543636363636365, 8.67, 8.666153846153847, 8.745714285714284, 8.533333333333333, 8.95, 8.803529411764705, 8.643333333333333, 8.826315789473684, 8.815999999999997, 8.731428571428568, 8.84818181818182, 8.837391304347829, 8.7975, 8.707199999999998, 8.905384615384616, 8.859259259259261, 8.833571428571428, 8.784137931034481, 8.877333333333333, 9.061290322580644, 8.649375, 8.841818181818182, 8.925882352941176, 8.705714285714286, 8.877222222222223, 8.864864864864865, 8.637368421052635, 9.130256410256415, 8.901, 8.706829268292683, 8.867142857142856, 8.93627906976744, 8.858636363636364, 8.644888888888891, 8.94608695652174, 9.048936170212766, 8.6025, 8.954693877551017]"
101,111,"[1.0, 1.5467313519813521, 1.8818668662778568, 2.0994558554807234, 2.3738668217283982, 2.4865644983347757, 2.7324949685481332, 2.9014606562159826, 2.8866857916475004, 3.0760005471815437, 3.1633179423387667, 3.294782242470491, 3.487243766090966, 3.3027354455713787, 3.6548710887969356, 3.632260610416485, 3.5467153323205856, 3.6645380039236466, 3.7807203461772296, 3.660975669737287, 3.8950326557049584, 3.844862363871733, 4.061242255089325, 3.952854840883643, 3.8362533993545402, 3.9954478119011028, 4.13527776071762, 4.163924455407215, 3.9781377182494664, 4.238227137842321, 4.262181156679173, 4.1788168282389, 4.048625063490633, 4.086691612417328, 4.276552605215903, 4.196620701010252, 4.226779752497639, 4.323464115119767, 4.200065550398876, 4.186687101161983, 4.277203207024786, 4.471610471981557, 4.379368438935893, 4.460672670078938, 4.278934822386703, 4.460427333113867, 4.499122707683972, 4.281488299814731, 4.407135204969806]","[8.0, 8.26, 8.253333333333332, 8.435, 8.531999999999998, 8.85666666666667, 9.068571428571428, 9.04, 9.046666666666667, 9.130000000000003, 9.129090909090909, 9.535000000000002, 9.62, 9.364285714285714, 9.918666666666665, 9.84125, 9.501176470588236, 9.857777777777779, 9.856842105263157, 9.617, 9.855238095238095, 9.948181818181817, 10.323478260869567, 10.116666666666667, 10.0128, 10.096923076923078, 10.388888888888888, 10.396428571428569, 9.865517241379312, 10.457333333333333, 10.43354838709677, 10.32375, 9.943636363636363, 10.005882352941178, 10.523428571428571, 10.378333333333337, 10.18810810810811, 10.577368421052629, 9.927692307692308, 9.9795, 10.314634146341463, 10.528095238095236, 10.440465116279071, 10.73409090909091, 10.045333333333334, 10.580869565217391, 10.651914893617025, 10.343333333333335, 10.566938775510202]"
102,112,"[1.0, 1.5509050230814936, 1.84193785840922, 2.1627393172702774, 2.3599162497812385, 2.423382041283123, 2.7439493369967782, 2.821087624380325, 2.9807971640166717, 3.0544471448683326, 3.172890489757961, 3.3404228734771317, 3.2806227649557194, 3.510729224460048, 3.5734016499913968, 3.516364960082748, 3.725559260797354, 3.5699899275028275, 4.017261375351518, 3.8630733372325996, 3.6890245438765614, 3.934799212834887, 4.046873342155589, 3.919980650346845, 4.050196648779644, 4.023597524537352, 3.898280043749652, 3.8989029485256395, 3.9771632370107466, 3.992162613820397, 4.269786673538635, 4.08790326274117, 4.196967872415545, 4.224370466597563, 4.190786199985389, 4.380952459547625, 4.315689941969854, 4.151542368954121, 4.456541841169611, 4.332302551830667, 4.237733878331627, 4.530977770622498, 4.5227358825381865, 4.462710338311951, 4.533154546154928, 4.50709968566553, 4.425870612321972, 4.3754570569839455, 4.380413406350697]","[7.84, 8.02, 8.086666666666664, 8.48, 8.712, 8.833333333333336, 9.348571428571429, 9.0325, 9.084444444444443, 9.040000000000003, 9.23818181818182, 9.616666666666662, 9.26923076923077, 9.828571428571427, 9.745333333333335, 9.43, 9.810588235294116, 9.315555555555555, 10.461052631578948, 10.111, 9.536190476190473, 10.296363636363635, 10.260000000000002, 10.048333333333332, 10.204, 10.179230769230768, 9.691851851851851, 9.955, 9.60689655172414, 9.886666666666668, 10.634838709677418, 10.135625, 10.265454545454547, 10.372941176470588, 10.406285714285712, 10.531111111111112, 10.475675675675678, 9.95684210526316, 10.84666666666667, 10.505000000000003, 10.181463414634145, 10.88571428571429, 10.743720930232556, 10.672272727272727, 10.769777777777776, 10.82521739130435, 10.394893617021275, 10.39, 10.347755102040814]"
103,113,"[1.0, 1.7018010445007352, 2.1824702869419847, 2.6301493190620557, 2.9943689001441074, 3.3928045878528654, 3.631864432852408, 3.7190092030796027, 4.046133789788844, 4.2335488799852365, 4.339138656999924, 4.534894567062894, 4.852702879931239, 4.806937330055152, 4.9279216412012055, 4.904865637666097, 4.961739382231301, 5.53154033090064, 5.46744284543265, 5.358501353845822, 5.676247457100022, 5.838771661899895, 5.662935268879533, 5.7987214551075565, 5.826534656610228, 5.906187374944819, 6.020647599601114, 6.291708684193249, 6.001333861712219, 6.382872824805663, 6.161057543085359, 6.345628400894813, 6.162472350092905, 6.383513084175125, 6.4646849930459895, 6.481845910901061, 6.6635188142776425, 6.358011322901273, 6.622844479774586, 7.0643394786764055, 6.599495979347101, 6.914535850514004, 6.443301884563657, 6.7709043139787175, 6.932625062035, 6.9638462088091435, 7.18976015380594, 7.0303463984711, 7.224676309808416]","[13.88, 14.0, 14.479999999999995, 14.62, 14.515999999999996, 14.95666666666667, 14.819999999999999, 14.825, 14.877777777777778, 15.264000000000001, 15.052727272727267, 15.263333333333343, 16.00769230769231, 15.421428571428573, 15.677333333333332, 15.58875, 15.36705882352941, 16.494444444444447, 16.29894736842105, 15.704999999999998, 16.48952380952381, 16.730000000000004, 16.023478260869567, 16.526666666666664, 15.879199999999999, 16.542307692307688, 16.57333333333333, 16.930714285714288, 16.40896551724138, 16.74933333333333, 16.37483870967742, 16.703125, 16.247878787878793, 16.62764705882353, 17.18285714285714, 16.772222222222222, 17.3427027027027, 16.371578947368427, 17.032307692307697, 17.580499999999997, 16.562439024390244, 17.22238095238095, 16.608372093023252, 17.253636363636364, 17.052888888888884, 17.303478260869568, 17.68085106382979, 17.523333333333326, 17.61877551020408]"
104,115,"[1.0, 1.2434956709956713, 1.4589890109890111, 1.5948275627880895, 1.6616445295256035, 1.6456384478095003, 1.6422716834391287, 1.767264622174563, 1.7270725272348724, 1.7851679866932306, 1.8335210217518034, 1.7723263334509167, 1.8248904698146322, 1.867968438942957, 1.8033269059241823, 1.8457399566847088, 1.8366342232274375, 1.8902600770099676, 1.8681515895078844, 1.9008730041318094, 1.887409285322776, 1.9126620227395228, 1.8646958816241095, 1.9412321400775543, 1.9008543311051829, 1.9090968142254696, 1.8915332421746824, 1.916680066527853, 1.915035100048247, 1.8936911348085943, 1.9127793882883182, 1.913225411086618, 1.9504557958938884, 1.9090671827171293, 1.9188031052849173, 1.8930214312846443, 1.9622017821408928, 1.8889616916480299, 1.9537092866144707, 1.9257747854964398, 1.9251368507753495, 1.9170302892127244, 1.9477364384758062, 1.943619485746586, 1.9488251117113686, 1.9429832867828716, 1.9584557050875893, 1.9515035368548066, 1.935207202794801]","[4.34, 3.96, 4.400000000000001, 4.75, 4.5680000000000005, 4.613333333333332, 4.34, 4.6525, 4.642222222222222, 4.688000000000001, 4.792727272727273, 4.565, 4.615384615384616, 4.668571428571428, 4.450666666666667, 4.62625, 4.544705882352941, 4.7, 4.7347368421052645, 4.773, 4.684761904761906, 4.803636363636365, 4.6243478260869555, 4.965833333333335, 4.743200000000001, 4.790000000000002, 4.630370370370371, 4.694999999999999, 4.701379310344828, 4.654, 4.73548387096774, 4.738125, 4.913333333333333, 4.595882352941177, 4.662857142857143, 4.630555555555556, 4.827567567567567, 4.561578947368421, 4.81025641025641, 4.672499999999999, 4.757073170731707, 4.711904761904762, 4.785581395348837, 4.774545454545454, 4.70311111111111, 4.834347826086957, 4.723404255319149, 4.730416666666667, 4.765714285714285]"
105,116,"[1.0, 1.6643115670019697, 2.1667742323895576, 2.565557171510073, 2.8582362344098, 3.0949390694082966, 3.2616173869880805, 3.446728805794519, 3.6315961088280386, 3.822296684833016, 3.994349787533399, 3.816059204492422, 4.268861177903054, 4.296792186155239, 4.409375763461662, 4.4703107245239035, 4.660761036655161, 4.528298562678017, 4.5139457265511025, 4.612629081517401, 4.627787857763271, 4.808614317092069, 4.821075033787583, 4.87509348340603, 4.819505228841314, 4.8053844389526805, 4.710960119119874, 4.899844633757739, 5.0489474465975475, 5.075535578934838, 5.0268737731564315, 5.066568352228901, 5.033603134127877, 5.016142399453917, 5.0092468921875, 5.129859901404798, 5.199984508452774, 5.03123479663661, 5.317931370301904, 5.10599952975941, 5.122696852458636, 5.308456333289838, 5.3370440738209535, 5.143305070832818, 5.296102551760605, 5.255205682491041, 5.298125759518978, 5.318842788143195, 5.243234587130785]","[12.92, 12.88, 13.24666666666667, 12.985, 13.227999999999998, 13.513333333333335, 13.759999999999998, 13.63, 13.917777777777774, 14.58, 13.854545454545452, 13.748333333333335, 13.907692307692312, 14.274285714285718, 14.100000000000001, 14.33875, 14.740000000000009, 14.241111111111111, 14.274736842105263, 14.326, 14.450476190476188, 14.438181818181816, 14.431304347826087, 14.525833333333331, 14.472000000000007, 14.333076923076922, 13.984444444444442, 14.330000000000007, 14.55448275862069, 14.678666666666668, 14.305161290322582, 14.638125, 14.64121212121212, 14.378823529411775, 14.390285714285717, 14.608333333333334, 14.594594594594597, 14.357368421052628, 14.952820512820516, 14.448000000000002, 14.562439024390244, 14.58857142857143, 14.946976744186045, 14.459545454545452, 14.663999999999998, 14.49217391304348, 14.637021276595743, 14.58875, 14.449387755102034]"
106,117,"[1.0, 1.6426610842717657, 2.0899064914766967, 2.530227421518073, 2.7376081707152893, 3.1358165042889006, 3.288581290670084, 3.5437892178152595, 3.5746181661468364, 3.9484668788180244, 4.022760885829629, 4.111072123520326, 4.205901157427422, 4.4805896836216474, 4.711495225774649, 4.661598488551069, 4.602485639514984, 4.681364916997304, 5.116616941008121, 4.990502522354129, 5.179956135345991, 5.345525948538593, 4.9950264601764625, 5.360346238895785, 5.1526093465635, 5.3084568147720175, 5.5642454204387874, 5.6372653596721, 5.739729131664115, 5.7400335835062, 5.611724305251614, 5.864485822937808, 5.788784753121648, 6.013183432972799, 5.778262939179745, 6.044031859633544, 5.941249961686376, 6.315288565896861, 6.232875242279479, 6.491494962265754, 6.616605663294491, 6.132924975271546, 6.2571001728105315, 6.23212886822172, 6.6801888444677004, 6.1412454434968335, 6.463932626696501, 6.5989955996122625, 6.829305091364059]","[11.82, 11.65, 12.186666666666667, 12.83, 12.640000000000002, 12.87333333333333, 12.634285714285715, 13.085, 12.724444444444444, 13.383999999999999, 12.970909090909092, 13.318333333333333, 13.389230769230767, 14.007142857142856, 13.922666666666666, 13.83125, 13.902352941176472, 13.19888888888889, 14.527368421052635, 13.876, 14.159999999999995, 14.623636363636363, 13.753913043478258, 14.240000000000004, 14.184000000000001, 14.342307692307696, 14.976296296296294, 14.65, 15.136551724137927, 14.748000000000005, 14.509677419354839, 15.155, 14.884848484848485, 15.1464705882353, 14.59828571428572, 15.142222222222221, 14.630810810810813, 15.828421052631583, 15.405128205128205, 15.884999999999998, 16.31512195121951, 15.201428571428574, 15.54139534883721, 15.062272727272727, 16.207111111111114, 14.949999999999998, 15.507234042553199, 16.189583333333335, 16.229795918367348]"
107,118,"[1.0, 1.6197598594216243, 2.0860443233361865, 2.480058479589688, 2.8048450890847985, 2.8812297047541784, 3.1239022345231553, 3.209325615800477, 3.4112677873617194, 3.705737373640972, 3.914609425509184, 3.9492028537842407, 4.110244246119152, 4.123296585056996, 4.394899699321372, 4.4754105457373345, 4.585424473149954, 4.573978855989845, 4.712371424996634, 4.843378058742079, 4.773472190193331, 5.335611525773123, 5.129225188286126, 5.0411510448322545, 5.349706038277766, 5.213186155836357, 5.315248950734377, 5.38048262339633, 5.655612044735683, 5.575460528697392, 5.504537756390616, 5.716141563894207, 5.9586299848015605, 5.916624221072846, 5.701607439525883, 5.93969482181488, 6.07785071494195, 5.859293795404402, 5.925769172259228, 5.758835354590119, 6.334528484746369, 6.029355686315967, 6.2178259623582335, 5.804374253193722, 6.34425175377517, 6.194832325282616, 6.398003367120169, 6.586767097314666, 6.243156709636805]","[10.78, 11.13, 11.533333333333333, 11.965, 11.704000000000002, 11.556666666666663, 11.817142857142859, 11.6775, 11.893333333333333, 12.041999999999996, 12.609090909090908, 12.385000000000002, 12.818461538461541, 12.812857142857144, 13.005333333333335, 13.1875, 13.647058823529408, 13.102222222222224, 13.495789473684216, 13.621999999999998, 13.541904761904759, 14.698181818181823, 13.787826086956526, 13.539166666666663, 14.308000000000002, 13.72, 14.279259259259259, 13.902857142857144, 14.599310344827586, 14.49, 14.572903225806458, 14.33, 15.153333333333332, 15.262352941176468, 14.660571428571433, 14.937777777777773, 15.494054054054052, 14.71894736842105, 14.893333333333334, 14.429499999999996, 15.945853658536588, 14.984761904761903, 15.33255813953488, 14.420909090909088, 15.777333333333331, 15.543478260869557, 15.988510638297873, 16.294583333333335, 15.176734693877554]"
108,119,"[1.0, 1.5892513369843086, 2.041333123154795, 2.411745133513231, 2.639336688776071, 2.9803637847219058, 3.10217069366263, 3.3896257994981585, 3.549340158116856, 3.6407757984335802, 3.9687786955437923, 4.020407048126408, 4.214507435595928, 4.366891916217847, 4.404144691994748, 4.284191836668473, 4.683948916375915, 4.647911930111419, 4.549251964730766, 4.663544170270223, 4.903502082568288, 4.936392835943405, 4.884247853204644, 5.058200208925674, 4.995489037802046, 5.0722092205569185, 5.191418278578665, 5.287713646544139, 5.2891420655365255, 5.258663582794115, 5.41332123444034, 5.569940996051245, 5.606471206567834, 5.50276704394089, 5.687934657483569, 5.33044631845643, 5.629853188167186, 5.603138655346496, 5.647841043734602, 5.635973539982927, 5.768489707676203, 5.693980917517556, 5.922296585583602, 5.9373051547608675, 5.800925013288918, 6.277866835749984, 5.869870498310685, 6.024865937122445, 6.246233959778855]","[11.24, 11.39, 11.073333333333332, 11.93, 11.62, 11.976666666666667, 11.719999999999997, 12.185, 12.331111111111113, 12.295999999999994, 12.36909090909091, 12.195, 13.086153846153847, 13.052857142857142, 12.818666666666667, 12.215, 13.167058823529407, 12.938888888888894, 12.808421052631575, 12.687000000000001, 13.472380952380952, 13.330909090909092, 13.285217391304348, 13.145833333333329, 12.956800000000001, 13.593076923076923, 13.457037037037034, 13.330714285714294, 13.543448275862069, 13.341999999999999, 13.761935483870971, 14.160625, 14.211515151515151, 13.532352941176468, 14.49428571428571, 13.571666666666669, 13.864864864864865, 13.625789473684211, 14.182564102564104, 14.0275, 14.02487804878049, 13.968095238095241, 14.50232558139535, 14.400454545454547, 14.145777777777775, 15.07695652173914, 13.996170212765954, 14.38375, 14.788163265306125]"
109,120,"[1.0, 1.7689869636677409, 2.2389394340542914, 2.678841941866336, 2.901081231886573, 3.1633829621797425, 3.3656466810211048, 3.5243560440610913, 3.5576483642039975, 3.7228620231246468, 3.8989626627533465, 3.890730807803936, 4.038122367382666, 4.0922079273274505, 4.197579027469738, 4.282294092608536, 4.128685967706222, 4.3290801714446285, 4.335841853222278, 4.400833285868928, 4.313369038342918, 4.485353437994258, 4.5138400277267765, 4.44578276073132, 4.594781736858709, 4.457530181348663, 4.580447075667476, 4.640989211810484, 4.63214411683714, 4.576008835456722, 4.723159775709104, 4.612366038413299, 4.71939670836512, 4.72320301803342, 4.630495111094154, 4.706828552652459, 4.757354460911027, 4.801630270377781, 4.685715308019958, 4.826783130026179, 4.8418794413214865, 4.732522408071188, 4.815209339197515, 4.735067305058764, 4.795996336933595, 4.812398782046012, 4.887924795246005, 4.843032202005149, 4.887658132554006]","[18.92, 19.27, 19.18666666666667, 19.315, 19.060000000000002, 19.29, 19.179999999999996, 19.115, 19.17777777777777, 19.388000000000005, 19.232727272727274, 19.466666666666665, 19.252307692307692, 19.21428571428571, 19.342666666666663, 19.39, 19.19294117647059, 19.30777777777778, 19.26, 19.332000000000004, 19.23047619047619, 19.343636363636367, 19.389565217391308, 19.147500000000004, 19.483199999999997, 19.32307692307692, 19.250370370370376, 19.26285714285714, 19.296551724137927, 19.238, 19.318064516129034, 19.281875, 19.338181818181816, 19.38588235294117, 19.32971428571428, 19.31, 19.284864864864872, 19.317368421052635, 19.215897435897435, 19.322000000000006, 19.22341463414635, 19.28666666666667, 19.357209302325582, 19.266818181818188, 19.282666666666664, 19.291739130434784, 19.331063829787237, 19.370416666666664, 19.262857142857147]"
